obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14
-0.012208373785840098,-0.6696495972026194,0.36263631209281627,-0.9992887576339458,0.3271233269070519,0.782209711801547,-0.6098690678598476,-0.5021786873171352,1.0756748504318845,-0.06461802686873946,0.11824135251590243,0.04168547547417818,0.4476271398840558,-1.3528505208373842,-0.23160081381261627
0.0859498474120944,-0.4583987555649325,0.27734732377647225,-0.920765135348789,0.11746485738356281,0.5126264010826515,-0.39541858584379963,-0.42049744320573984,0.9113340312250673,0.04043859545264084,0.3149417621132602,0.12356355411259416,0.5954219131427976,-0.8755955738583752,-0.3896159443836688
0.20197103116234763,-0.3633549044561542,0.19252237249152673,-0.9370097305586665,0.08417812618312139,0.6061837351372421,-0.5438632273949111,-0.45471928068533246,0.7986134971221124,0.11168751247952892,0.20867731664985106,0.1615005276130038,0.5376609236350345,-1.050917995140155,-0.229131622636897
0.06510284380793172,-0.2873674086847897,0.17925330176597487,-0.8645503077366606,-0.03166877922100886,0.46992331935459647,-0.10047289514292831,-0.4216710909991784,0.7517985236066361,0.18259523480681017,0.16129684424996096,0.15161647162570643,0.460823602195094,-0.7628575895440686,-0.4274559246337615
0.13819824510973944,-0.19528694530461055,0.03516131596307917,-0.885818349031327,-0.39628765162960816,0.3385516513195774,0.16113312266110552,-0.3953901132714404,0.7582335530638658,0.21263266024798474,0.44526425836292866,0.15144946476354934,0.2267844173983955,-0.8190878575502883,-0.5206817146254343
0.29736740443047294,-0.1261650743836285,-0.013574214136612216,-0.7794489494978234,-0.392225590455497,0.23889459649841377,0.15585285221082937,-0.3758454053631354,0.6652336391296609,0.23100958057712978,0.3119808003314199,0.1268176169702941,0.46154598232877125,-0.38718128917008154,-0.39367220031489786
0.08936486674308365,-0.38973832987311996,0.19452593359300382,-0.8593460774815674,0.3111835415350801,0.5182150356705268,0.08706880955117796,-0.4621994129921675,0.8996641924980656,0.17893887695746383,0.41292655364259356,0.15880885128971176,0.4321134844617276,-1.0326158858324848,-0.2223559807817883
0.029363705248021843,-0.25800933469218695,0.05809825373509973,-0.768801760142013,-0.23583796703577012,0.40815515015651455,0.05610980212699391,-0.4264375776223251,0.8769359241396548,0.11575712877212473,0.10760804373783009,0.13524047795053848,0.4557078992034294,-0.797088613649522,-0.435411505097219
0.3445138373817361,-0.38860883290742315,0.22000807762560093,-0.9403090186122419,0.16008667791838974,0.4549977721551759,0.0010784658572946157,-0.44108095028353383,0.9672733179238647,0.027435376378771362,0.19183894275044946,0.14383385353581524,0.36413201543064094,-0.9245641420110777,-0.3287332561788719
0.3630842736424178,-0.09058438596838977,0.0019002745922912776,-0.7911642406761357,-0.3810957889347203,0.22491180931440286,0.12190340270359148,-0.37612882845414775,0.6588393661922801,0.31716475834255764,0.18397120113826043,0.1751057347994344,0.35624341768936935,-0.24431669835822856,-0.4436357887851248
0.1993483793426345,-0.1183857772450835,-0.06407345990596902,-0.7258741108733324,-0.3010114292854034,0.20142577410407586,0.5564077777862194,-0.367640032614024,0.8076918663802465,0.31009470246339343,0.014048813248009075,0.19577337284467633,0.5328842147269526,-0.3446555383261915,-0.5710781264381768
0.22454122173473465,-0.058803249151899696,-0.054910129926777684,-0.7467538879206732,-0.7894358963693511,0.3051014332391631,0.0364276169775224,-0.3270613622894379,0.5608058230434348,0.21381711536242679,0.07469655928436171,0.21949247129521857,0.3660891946430686,-0.3226287396306048,-0.3605376249099776
0.21236220034661782,-0.21567169648592852,0.0050538481313431435,-0.8636618315421004,-0.18927600203543374,0.34811653050720043,0.17845517510791198,-0.44012258755047295,0.5820131052846816,0.1853680881723581,0.16333082504527915,0.14151622334204397,0.37609651324269555,-0.6318653110166986,-0.40846682808745594
0.02675795220666719,-0.3007237212859872,0.1284476098557035,-0.9992064458621301,-0.24775698956195905,0.41674693898566045,-0.010581026232648798,-0.35017046687489056,0.8519114819092358,0.11488343408818766,0.177555355621011,0.13769778627372295,0.402832396037006,-0.999924857888949,-0.49932385380763794
0.15148684918358712,-0.32871184044731877,0.1861934962473656,-0.9611266410087502,-0.32634739962477854,0.5809335829451595,-0.12299877455255442,-0.424496836282642,0.9773228958759108,0.05877805509294867,0.26326688746638494,0.07814954701651936,0.5319528461181287,-0.6309175936295496,-0.13520839287600542
0.1124578980831747,-0.29050365528091454,0.17530663278489098,-0.968217767892493,-0.09328657358330322,0.5303401860777506,-0.24435491048336627,-0.42310139697215843,0.88190569887938,0.15532696873738905,0.15785490434296334,0.12356229244915484,0.5283576441327139,-0.8832754921317758,-0.47161556698009055
0.18558132386992823,-0.28055672497665207,0.08686327309934057,-0.903374607894652,-0.07076591587842956,0.40785667710357454,-0.2974525509834884,-0.3589434676602491,0.7662059281784719,0.14769654139097296,0.3413322471653944,0.12151687062635999,0.6475566849023325,-1.117602978792751,-0.6951231779207768
